Generation,Best CP,Best CO,Best CP_Score,Mean CP_Score,Routes
58,10.473988439306359,213.0,10.473988439306359,10.81468173375688,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
59,10.473988439306359,213.0,10.473988439306359,10.666082793250423,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
60,10.473988439306359,213.0,10.473988439306359,11.006583172768144,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
61,10.473988439306359,213.0,10.473988439306359,11.177312138728324,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
62,10.473988439306359,213.0,10.473988439306359,10.913519588953115,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
63,10.473988439306359,213.0,10.473988439306359,11.176210002799596,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
64,10.473988439306359,213.0,10.473988439306359,10.742356123859013,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
65,10.473988439306359,213.0,10.473988439306359,11.114193962748878,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
66,10.473988439306359,213.0,10.473988439306359,11.32114773733271,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
67,10.473988439306359,213.0,10.473988439306359,10.768805589614837,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
68,10.473988439306359,213.0,10.473988439306359,11.138869307768221,"[[11, 13, 10, 8, 6, 4, 2, 1], [1, 2, 5, 4, 6, 15, 9], [2, 3, 6, 8, 15, 7, 10, 14], [3, 2, 5, 4, 12, 11, 13, 14], [1, 2, 3, 6, 8, 10, 11, 13], [8, 10, 11, 12, 4, 6, 15, 7]]"
