Generation,Best CP,Best CO,Best CP_Score,Mean CP_Score,Routes
1356,10.015414258188825,315.0,10.015414258188825,11.236168455821636,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1357,10.015414258188825,315.0,10.015414258188825,10.766350888460716,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1358,10.015414258188825,315.0,10.015414258188825,11.147310020634334,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1359,10.015414258188825,315.0,10.015414258188825,12.139447655748235,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1360,10.015414258188825,315.0,10.015414258188825,11.335298651252408,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1361,10.015414258188825,315.0,10.015414258188825,12.14639445742631,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1362,10.015414258188825,315.0,10.015414258188825,11.611624919717407,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1363,10.015414258188825,315.0,10.015414258188825,12.149174891536576,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1364,10.015414258188825,315.0,10.015414258188825,11.652523264871071,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1365,10.015414258188825,315.0,10.015414258188825,12.038522538109655,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1366,10.015414258188825,315.0,10.015414258188825,11.096727146221367,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1367,10.015414258188825,315.0,10.015414258188825,11.231265253693,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1368,10.015414258188825,315.0,10.015414258188825,11.018779704560052,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1369,10.015414258188825,315.0,10.015414258188825,10.929849396405961,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1370,10.015414258188825,315.0,10.015414258188825,10.942760148375344,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1371,10.015414258188825,315.0,10.015414258188825,11.474787988413093,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1372,10.015414258188825,315.0,10.015414258188825,11.785578569899378,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1373,10.015414258188825,315.0,10.015414258188825,11.15962145937373,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1374,10.015414258188825,315.0,10.015414258188825,11.396602571664502,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1375,10.015414258188825,315.0,10.015414258188825,10.56110468850353,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1376,10.015414258188825,315.0,10.015414258188825,11.146566526417889,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1377,10.015414258188825,315.0,10.015414258188825,11.068989509740954,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1378,10.015414258188825,315.0,10.015414258188825,10.902559867877788,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1379,10.015414258188825,315.0,10.015414258188825,10.614918799889898,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1380,10.015414258188825,315.0,10.015414258188825,11.653420038535648,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1381,10.015414258188825,315.0,10.015414258188825,11.71159922928709,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1382,10.015414258188825,315.0,10.015414258188825,11.732806144294585,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1383,10.015414258188825,315.0,10.015414258188825,11.00218892952171,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1384,10.015414258188825,315.0,10.015414258188825,10.880146278164444,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1385,10.015414258188825,315.0,10.015414258188825,11.325508237977273,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1386,10.015414258188825,315.0,10.015414258188825,10.896931110552623,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1387,10.015414258188825,315.0,10.015414258188825,11.87279304785498,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1388,10.015414258188825,315.0,10.015414258188825,10.878520965226167,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1389,10.015414258188825,315.0,10.015414258188825,11.480758938128881,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1390,10.015414258188825,315.0,10.015414258188825,10.633651730687765,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1391,10.015414258188825,315.0,10.015414258188825,11.42342748602741,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1392,10.015414258188825,315.0,10.015414258188825,11.343150747775024,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1393,10.015414258188825,315.0,10.015414258188825,10.630485977306785,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1394,10.015414258188825,315.0,10.015414258188825,10.913744380218368,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1395,10.015414258188825,315.0,10.015414258188825,12.074014129736675,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1396,10.015414258188825,315.0,10.015414258188825,12.202066166523183,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1397,10.015414258188825,315.0,10.015414258188825,11.703355812459856,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1398,10.015414258188825,315.0,10.015414258188825,10.84366848859004,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1399,10.015414258188825,315.0,10.015414258188825,11.002341575679727,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1400,10.015414258188825,315.0,10.015414258188825,10.852079319203597,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1401,10.015414258188825,315.0,10.015414258188825,12.012305716120744,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1402,10.015414258188825,315.0,10.015414258188825,10.769677427811201,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1403,10.015414258188825,315.0,10.015414258188825,10.681836865767503,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1404,10.015414258188825,315.0,10.015414258188825,10.984130807107684,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1405,10.015414258188825,315.0,10.015414258188825,11.111560693641618,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1406,10.015414258188825,315.0,10.015414258188825,10.627174183739006,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1407,10.015414258188825,315.0,10.015414258188825,11.16285897788788,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1408,10.015414258188825,315.0,10.015414258188825,11.457931920359664,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1409,10.015414258188825,315.0,10.015414258188825,11.535435754263169,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1410,10.015414258188825,315.0,10.015414258188825,11.865716120745024,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1411,10.015414258188825,315.0,10.015414258188825,11.088782300933328,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1412,10.015414258188825,315.0,10.015414258188825,12.398509955041748,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1413,10.015414258188825,315.0,10.015414258188825,11.107776821219204,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [15, 8, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [2, 4, 6, 15, 7, 10, 11, 12, 4, 5], [12, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
